,comment,aggression,attack,attn_words
489,rodeo song lyrics well it's 40 below and i don't give a fuck got a in my truck and i'm off to the rodeo and it's allemande left and allemande right come on ya fuckin' dummy get your right step right get off the stage ya god damn goof get off piss me off fuckin' jerk get on my nerves well here comes johnny with his in his hand he's a one ball man and he's off to the rodeo and it's allemande left and allemande right come on ya fuckin' dummy get your right step right get off the stage ya god damn goof get off piss me off fuckin' jerk get on my nerves well it's 40 below and i aint got a truck and i dont give a fuck cause i'm off to the rodeo and it's allemande left and allemande right come on ya fuckin' dummy get your right step right get off the stage ya god damn goof get off piss me off fuckin' jerk get on my nerves well here comes johnny with his in his hand he's a one ball man and he's off to the rodeo and it's allemande left and allemande right come on ya fuckin' dummy get your right step right get off the stage ya god damn goof get off piss me off fuckin' jerks get on my nerves rodeo song lyrics well it's 40 below and i don't give a fuck got a in my truck and i'm off to the rodeo and it's allemande left and allemande right come on ya fuckin' dummy get your right step right get off the stage ya god damn goof get off piss me off fuckin' jerk get on my nerves well here comes johnny with his in his hand he's a one ball man and he's off to the rodeo and it's allemande left and allemande right come on ya fuckin' dummy get your right step right get off the stage ya god damn goof get off piss me off fuckin' jerk get on my nerves well it's 40 below and i aint got a truck and i dont give a fuck cause i'm off to the rodeo and it's allemande left and allemande right come on ya fuckin' dummy get your right step right get off the stage ya god damn goof get off piss me off fuckin' jerk get on my nerves well here comes johnny with his in his hand he's a one ball man and he's off to the rodeo and it's allemande left and allemande right come on ya fuckin' dummy get your right step right get off the stage ya god damn goof get off piss me off fuckin' jerks get on my nerves rodeo song lyrics well it's 40 below and i don't give a fuck got a in my truck and i'm off to the rodeo and it's allemande left and allemande right come on ya fuckin' dummy get your right step right get off the stage ya god damn goof get off piss me off fuckin' jerk get on my nerves well here comes johnny with his in his hand he's a one ball man and he's off to the rodeo and it's allemande left and allemande right come on ya fuckin' dummy get your right step right get off the stage ya god damn goof get off piss me off fuckin' jerk get on my nerves well it's 40 below and i aint got a truck and i dont give a fuck cause i'm off to the rodeo and it's allemande left and allemande right come on ya fuckin' dummy get your right step right get off the stage ya god damn goof get off piss me off fuckin' jerk get on my nerves well here comes johnny with his in his hand he's a one ball man and he's off to the rodeo and it's allemande left and allemande right come on ya fuckin' dummy get your right step right get off the stage ya god damn goof get off piss me off fuckin' jerks get on my nerves rodeo song lyrics well it's 40 below and i don't give a fuck got a in my truck and i'm off to the rodeo and it's allemande left and allemande right come on ya fuckin' dummy get your right step right get off the stage ya god damn goof get off piss me off fuckin' jerk get on my nerves well here comes johnny with his in his hand he's a one ball man and he's off to the rodeo and it's allemande left and allemande right come on ya fuckin' dummy get your right step right get off the stage ya god damn goof get off piss me off fuckin' jerk get on my nerves well it's 40 below and i aint got a truck and i dont give a fuck cause i'm off to the rodeo and it's allemande left and allemande right come on ya fuckin' dummy get your right step right get off the stage ya god damn goof get off piss me off fuckin' jerk get on my nerves well here comes johnny with his in his hand he's a one ball man and he's off to the rodeo and it's allemande left and allemande right come on ya fuckin' dummy get your right step right get off the stage ya god damn goof get off piss me off fuckin' jerks get on my nerves rodeo song lyrics well it's 40 below and i don't give a fuck got a in my truck and i'm off to the rodeo and it's allemande left and allemande right come on ya fuckin' dummy get your right step right get off the stage ya god damn goof get off piss me off fuckin' jerk get on my nerves well here comes johnny with his in his hand he's a one ball man and he's off to the rodeo and it's allemande left and allemande right come on ya fuckin' dummy get your right step right get off the stage ya god damn goof get off piss me off fuckin' jerk get on my nerves well it's 40 below and i aint got a truck and i dont give a fuck cause i'm off to the rodeo and it's allemande left and allemande right come on ya fuckin' dummy get your right step right get off the stage ya god damn goof get off piss me off fuckin' jerk get on my nerves well here comes johnny with his in his hand he's a one ball man and he's off to the rodeo and it's allemande left and allemande right come on ya fuckin' dummy get your right step right get off the stage ya god damn goof get off piss me off fuckin' jerks get on my nerves rodeo song lyrics well it's 40 below and i don't give a fuck got a in my truck and i'm off to the rodeo and it's allemande left and allemande right come on ya fuckin' dummy get your right step right get off the stage ya god damn goof get off piss me off fuckin' jerk get on my nerves well here comes johnny with his in his hand he's a one ball man and he's off to the rodeo and it's allemande left and allemande right come on ya fuckin' dummy get your right step right get off the stage ya god damn goof get off piss me off fuckin' jerk get on my nerves well it's 40 below and i aint got a truck and i dont give a fuck cause i'm off to the rodeo and it's allemande left and allemande right come on ya fuckin' dummy get your right step right get off the stage ya god damn goof get off piss me off fuckin' jerk get on my nerves well here comes johnny with his in his hand he's a one ball man and he's off to the rodeo and it's allemande left and allemande right come on ya fuckin' dummy get your right step right get off the stage ya god damn goof get off piss me off fuckin' jerks get on my nerves rodeo song lyrics well it's 40 below and i don't give a fuck got a in my truck and i'm off to the rodeo and it's allemande left and allemande right come on ya fuckin' dummy get your right step right get off the stage ya god damn goof get off piss me off fuckin' jerk get on my nerves well here comes johnny with his in his hand he's a one ball man and he's off to the rodeo and it's allemande left and allemande right come on ya fuckin' dummy get your right step right get off the stage ya god damn goof get off piss me off fuckin' jerk get on my nerves well it's 40 below and i aint got a truck and i dont give a fuck cause i'm off to the rodeo and it's allemande left and allemande right come on ya fuckin' dummy get your right step right get off the stage ya god damn goof get off piss me off fuckin' jerk get on my nerves well here comes johnny with his in his hand he's a one ball man and he's off to the rodeo and it's allemande left and allemande right come on ya fuckin' dummy get your right step right get off the stage ya god damn goof get off piss me off fuckin' jerks get on my nerves rodeo song lyrics well it's 40 below and i don't give a fuck got a in my truck and i'm off to the rodeo and it's allemande left and allemande right come on ya fuckin' dummy get your right step right get off the stage ya god damn goof get off piss me off fuckin' jerk get on my nerves well here comes johnny with his in his hand he's a one ball man and he's off to the rodeo and it's allemande left and allemande right come on ya fuckin' dummy get your right step right get off the stage ya god d,0.9451,0.9452,rodeo fuck fuckin' jerk off
490,hey asshole you have any thing better to do like getting laid or off to some,0.9553,0.9425,asshole you hey have any
491,you are a cunt so how about a,0.9575,0.9491,cunt a you are a
492,get off my page scum,0.9657,0.9623,scum off get my page
493,bitch shut your ass up it's not bogus vince is the majority owner and yes through the class b shares it became family owned and that's why it's considered family owned and the only reason i haven't changed it back to family is because wikipedia said i'm in a edit war take yo ass back to editing something else give been editing wwe and things for 2 years and yo stupid ass is the only one who has said something about my editing,0.9752,0.9713,shut bitch ass your up
494,peter peter you little cunt hahaha you should be drawn and then your and eaten by your mum who already eats some hahaha shit what a cunt bye and merry,0.9776,0.9703,cunt cunt hahaha shit you
495,you are a faggot,0.975,0.9786,faggot a you are
496,i hate you noob you old pile of ing i hope you burn in hell for taking my ing thing off you got noob black retard got life,0.9789,0.9779,ing ing noob retard noob
497,boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs boobs,0.9846,0.9818,boobs boobs boobs boobs boobs
498,eat shit an die faggot,0.9932,0.9916,shit faggot die an eat
499,yo there you are a useless and fucking douchebag go fuck yourself you are a disgrace to wikipedia you sir are a you think you are so much smarter than everyone else why do you think you are so smart i wish you would leave the wikipedia i can't stand the way you bs the man in the mean time i guess i've a got a song to to the biggest douchebag you are you're a douche bag do douche bag do do do do do douche bag you're a douche bag do douche bag do do do do do douche bag hey your ego so massive you know it's 2 am and it's dark outside you don't need those s s yeah we all remember that hot you up with once because you went on to about it for months and months yeah we all get that you think it's impressive but ain't nobody impressed with how much you're pressing buying ice for girls half your age telling all your douche bag friends that you still got game dear we all agree that you are a dumb ass why can't you see that you're a douche bag do douche bag do do do do do douche bag you're a douche bag do douche bag do do do do do douche bag dear do you find it necessary to shout into your or about high school rugby and i would have went pro if it weren't for my bum knee and why you got to complain every single time your not getting laid you douche are a lot of the same dude let's go this place is full of always trying to look cool like it's a full time career that's why your facebook pic shows you a beer you got your gold chain and your wife on so you can fist pump your way to the dear we all agree that you are a dumb ass why can't you see that you're a douche bag do douche bag do do do do do douche bag you're a douche bag do douche bag do do do do do douche bag ignorant you drink you get you think anybody finds you amusing no no no not even a little bit you always find a way to stop all the fun like when you scream party foul at the top of your dear i caught you again trust me man nobody gives a damn what frat you were in you claim you hang with celebrities when you don't know any at all but dude i'm totally george sister in law no you're on dear we all agree that you are a dumb ass why can't you see that you're a douche bag do douche bag do do do do douche bag you're a douche bag do douche bag do do do do douche bag hitting on other girls when yours is in the room you're a douche bag do douche bag do do do do do douche bag walking in the club all on your junk you're a douche bag do douche bag do do do do do douche bag refusing to let go when she says no you're a douche bag do douche bag do do do do do douche bag cut me off in traffic then me the bird you're a douche bag do douche bag do do do do do douche bag dude it's george sister in law i swear come on where the hell is my,0.9943,0.9955,fuck fucking douchebag yourself go
